preset,seed,solid_probability,baseline_rho_min,raised_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,support_to_load_patch_components,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,post_solve_fallback_triggered,detector_false_keep,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
bridge_gpu_medium,43,0.3,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,12224,0.3018271604938272,2673,402,0.03288612565445026,0,0.1885842248615446,0.1685941590579938,0.8939992683999567,0.02051010000286624,22.95018940000591,3023.568896,597.700096,high_r50,1,0,0,1,1,61,5.591922769550609e-07,0.053493200000957586,20.40378210000199,3023.568896,597.700096,1322.01728,0.0,0.0,43.427974800011725
bridge_gpu_medium,43,0.35,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,14201,0.350641975308642,1835,5234,0.36856559397225547,0,0.13155288578522303,0.1302192723233005,0.9898625297806098,0.04668620000302326,38.32674989999941,3023.568896,597.700096,high_r50,1,0,0,1,1,50,7.238194694339883e-07,0.04638859999977285,17.16132590000052,3023.568896,597.700096,1322.01728,0.0,0.0,55.58115060000273
bridge_gpu_medium,47,0.1,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,4029,0.09948148148148148,2855,11,0.002730206006453214,0,0.5017714853031784,0.4027942974410268,0.8027444947328005,0.05395529999805149,39.417905799993605,3023.568896,597.700096,high_r50,1,0,0,1,1,201,7.773908762258506e-07,0.04745179999736138,39.78935929999716,3023.568896,597.700096,1322.01728,0.0,0.0,79.30867219998618
bridge_gpu_medium,47,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,5982,0.1477037037037037,3472,17,0.0028418589100635237,0,0.5060179755135312,0.5030967367464402,0.9942270059396083,0.02565199999662582,18.959770699999353,3023.568896,597.700096,high_r50,1,0,0,1,1,179,8.073955117020666e-07,0.016988899995340034,51.79543900000135,3023.568896,597.700096,1322.01728,0.0,0.0,70.79785059999267
bridge_gpu_medium,47,0.2,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,7964,0.19664197530864197,3581,38,0.004771471622300351,0,0.385036325242405,0.38485966800861154,0.9995411933310909,0.05433350000384962,27.640583000000333,3023.568896,597.700096,high_r50,1,0,0,1,1,132,3.925194882016109e-07,0.019431300002906937,22.789844399994763,3023.568896,597.700096,1322.01728,0.0,0.0,50.50419220000185
bridge_gpu_medium,47,0.25,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,9940,0.2454320987654321,3290,113,0.0113682092555332,0,0.2721167441494107,0.20238170562873203,0.7437311741375628,0.023951999995915685,39.25508219999756,3023.568896,597.700096,high_r50,1,0,0,1,1,90,7.788447192974849e-07,0.048964599998726044,29.43575989999954,3023.568896,597.700096,1322.01728,0.0,0.0,68.76375869999174
bridge_gpu_medium,47,0.3,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,11979,0.29577777777777775,2641,351,0.029301277235161533,0,0.18763811014168633,0.18343289263701518,0.9775886812039635,0.04948359999980312,38.45181969999976,3023.568896,597.700096,high_r50,1,0,0,1,1,67,9.593626122799099e-07,0.06191009999747621,21.98755710000114,3023.568896,597.700096,1322.01728,0.0,0.0,60.55077049999818
bridge_gpu_medium,47,0.35,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,14042,0.34671604938271605,1838,6053,0.4310639510041305,0,0.1668608112042918,0.16512547756445367,0.989600112648898,0.049323799998092,38.93038969999907,3023.568896,597.700096,high_r50,1,0,0,1,1,56,3.185474001424086e-07,0.048455700001795776,18.320626900000207,3023.568896,597.700096,1322.01728,0.0,0.0,57.34879609999916
bridge_gpu_medium,53,0.1,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,3999,0.09874074074074074,2881,16,0.004001000250062516,0,0.5073609470338047,0.402846603774783,0.7940039652834019,0.05455429999710759,39.97309089999908,3023.568896,597.700096,high_r50,1,0,0,1,1,195,7.247442607439046e-07,0.048954300000332296,66.27738270000555,3023.568896,597.700096,1322.01728,0.0,0.0,106.35398220000206
bridge_gpu_medium,53,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,6047,0.14930864197530863,3552,29,0.004795766495783033,0,0.5477301673346635,0.5455236719927995,0.9959715650635035,0.020438600004126783,19.567705399997067,3023.568896,597.700096,high_r50,1,0,0,1,1,168,6.954628335502868e-07,0.021307300004991703,51.214657700002135,3023.568896,597.700096,1322.01728,0.0,0.0,70.82410900000832
