preset,seed,solid_probability,baseline_rho_min,raised_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,support_to_load_patch_components,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,post_solve_fallback_triggered,detector_false_keep,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
cantilever_gpu_medium,47,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,9494,0.14834375,5417,26,0.0027385717295133768,0,0.13115646015959478,0.13112723097596748,0.9997771426310855,0.026016900003014598,23.11478789999819,3862.429696,991.028736,high_r50,1,0,0,1,1,104,6.029498423588062e-07,0.029139599995687604,18.270534300005238,3862.429696,991.028736,2177.98656,0.0,0.0,41.44047870000213
cantilever_gpu_medium,47,0.18,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,11361,0.177515625,5609,44,0.0038728985124548893,0,0.04725525216433793,0.046778312320301906,0.9899071569361775,0.025403899999218993,20.134146799995506,3862.429696,991.028736,high_r50,1,0,0,1,1,83,7.772623795014906e-07,0.026993499996024184,13.570855699996173,3862.429696,991.028736,2177.98656,0.0,0.0,33.75739989998692
cantilever_gpu_medium,47,0.2,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,12631,0.197359375,5624,49,0.003879344469954873,0,0.053573533269205935,0.053564680165256194,0.9998347485519528,0.025822000003245194,19.6161448999992,3862.429696,991.028736,high_r50,1,0,0,1,1,69,6.635942471115088e-07,0.023627200003829785,12.064599800003634,3862.429696,991.028736,2177.98656,0.0,0.0,31.73019390000991
cantilever_gpu_medium,47,0.25,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,15778,0.24653125,5089,246,0.015591329699581696,0,0.00039956707862452153,5.591957601201204e-05,0.13995040883876322,0.02556600000389153,23.893728299997747,3862.429696,991.028736,keep,0,0,0,1,1,155,4.781378258363862e-07,0.031674300000304356,36.12227310000162,3862.429696,991.028736,2177.98656,0.0,0.0,60.073241700003564
cantilever_gpu_medium,47,0.3,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,18973,0.296453125,4033,861,0.04538027723607231,0,2.930403008842759e-05,8.176242241023257e-07,0.02790142590063789,0.02403729999787174,10.407037299999502,3862.429696,991.028736,keep,0,0,0,1,1,53,8.192072575541186e-07,0.028168000004370697,11.720428199994785,3862.429696,991.028736,2177.98656,0.0,0.0,22.17967079999653
cantilever_gpu_medium,47,0.35,1e-12,0.001,1e-03;1e-02,0.001,1e-12;1e-03,2,4.5,100,300,300,1e-06,22266,0.34790625,2836,13553,0.6086858887990658,0,1.1910171792636312e-05,8.188805631321606e-07,0.06875472305432646,0.028678400005446747,18.613243299994792,3862.429696,991.028736,keep,0,1,1,1,1,28,9.571224122893777e-07,0.02098670000123093,4.673973600001773,3862.429696,991.028736,2177.98656,0.022724999995261896,17.735124500002712,41.09473150000122
cantilever_gpu_medium,53,0.08,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,5077,0.079328125,3888,10,0.0019696671262556626,0,0.07192427155742846,0.02034024720001018,0.28280087875160975,0.0254170999978669,19.48781439999584,3862.429696,991.028736,high_r50,1,0,0,1,1,123,8.00574517009931e-07,0.023252599996339995,20.18013549999887,3862.429696,991.028736,2177.98656,0.0,0.0,39.71661959998892
cantilever_gpu_medium,53,0.1,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,6357,0.099328125,4529,15,0.0023596035865974517,0,0.13382593808207266,0.06955552371757727,0.5197462070089904,0.021115499999723397,18.93975230000069,3862.429696,991.028736,high_r50,1,0,0,1,1,124,8.553918428067607e-07,0.021204999997280538,20.69757650000247,3862.429696,991.028736,2177.98656,0.0,0.0,39.679649300000165
cantilever_gpu_medium,53,0.12,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,7701,0.120328125,5028,16,0.0020776522529541617,0,0.17655809591780028,0.17650593613756485,0.999704574406717,0.02620230000320589,19.702863899998192,3862.429696,991.028736,high_r50,1,0,0,1,1,119,7.955003365342433e-07,0.023101799997675698,19.54918579999503,3862.429696,991.028736,2177.98656,0.0,0.0,39.301353799994104
cantilever_gpu_medium,53,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,9590,0.14984375,5471,24,0.002502606882168926,0,0.01151915092255104,0.00874099013424868,0.7588224334431147,0.02560079999966547,21.145007999999507,3862.429696,991.028736,high_r50,1,0,0,1,1,100,7.621488518550652e-07,0.029541799995058682,19.453560100002505,3862.429696,991.028736,2177.98656,0.0,0.0,40.653710699996736
cantilever_gpu_medium,53,0.18,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,11441,0.178765625,5666,60,0.005244296827200419,0,0.0027369395495019768,0.0007023726348593731,0.25662701793584713,0.022474899997178,19.888686800004507,3862.429696,991.028736,keep,0,0,0,1,1,274,9.426196530778942e-07,0.023836000000301283,57.41875989999971,3862.429696,991.028736,2177.98656,0.0,0.0,77.3537576000017
cantilever_gpu_medium,53,0.2,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,12683,0.198171875,5665,67,0.00528266183079713,0,0.0002905624988020888,8.933943918464639e-05,0.30747064591256246,0.024755399994319305,24.440516900001967,3862.429696,991.028736,keep,0,0,0,1,1,152,9.932260703179533e-07,0.028432099999918137,34.860528400000476,3862.429696,991.028736,2177.98656,0.0,0.0,59.35423279999668
cantilever_gpu_medium,53,0.25,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,15924,0.2488125,5214,129,0.008100979653353428,0,3.9163280279663916e-05,6.872671895924102e-07,0.017548764676621927,0.022354999993694946,12.016102800000226,3862.429696,991.028736,keep,0,0,0,1,1,60,6.87267193569814e-07,0.02850649999891175,13.260335799997847,3862.429696,991.028736,2177.98656,0.0,0.0,25.32730009999068
cantilever_gpu_medium,53,0.3,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,19087,0.298234375,4135,479,0.02509561481636716,0,7.187358138215665e-07,7.187358138215665e-07,1.0,0.023921700005303137,7.631224999997357,3862.429696,991.028736,keep,0,0,0,1,1,37,7.187358156181812e-07,0.021420700002636295,7.248562299995683,3862.429696,991.028736,2177.98656,0.0,0.0,14.92512970000098
