run_id,preset,rho_min,n_elem,volfrac,rmin,penal,iters_requested,iters_completed,wall_time_s,final_compliance,best_compliance,best_iteration,final_grayness,best_grayness,best_is_valid,fem_calls,surrogate_calls,final_volume,final_change,final_solver_iters,vram_used_gb_after,solver_stack,policy_semantics,error
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,64000,0.3,1.5,4.5,40,40,312.23564380000005,0.5641855878370166,0.48377574597957507,28,0.0594547151592196,0.0594547151592196,True,40,0,0.2909185590759152,0.15000000000000002,300,3.53857421875,SolverV4 matrix-free GMG-FGMRES fixed-floor trajectory,fixed_floor_trajectory_not_guarded_policy,
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,64000,0.3,1.5,4.5,40,40,13.617240500000037,2.961823252276208,2.961823252276208,40,0.035302864392534,0.035302864392534,True,40,0,0.29999999446801934,0.15000000000000002,24,4.48193359375,SolverV4 matrix-free GMG-FGMRES fixed-floor trajectory,fixed_floor_trajectory_not_guarded_policy,
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,64000,0.3,1.5,4.5,40,40,12.576158999999961,2.9813753965571266,2.9813753965571266,40,0.03892516121731962,0.03892516121731962,True,40,0,0.30000000124910436,0.15000000000000002,31,4.48193359375,SolverV4 matrix-free GMG-FGMRES fixed-floor trajectory,fixed_floor_trajectory_not_guarded_policy,
