run_id,preset,rho_min,iteration,max_iter,compliance,grayness,used_surrogate,uncertainty,beta,change,penal,rmin,move,emin,cg_iters,vram_used_gb
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,27,40,1.7569853567669402,0.07176678181900312,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,28,40,0.48377574597957507,0.0594547151592196,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,29,40,1.218587737692463,0.06482012533439459,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,30,40,0.5910953148199454,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,31,40,0.6075980792452071,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,32,40,0.6203941706413758,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,33,40,0.6195416020619007,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,34,40,0.5980224327226087,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,35,40,0.7095427112017205,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,36,40,0.6867002495112047,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,37,40,0.6594861115933526,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,38,40,0.5518335640400096,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,39,40,0.7280756094392018,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-12,cantilever_gpu_medium,1e-12,40,40,0.5641855878370166,0.052791145246045564,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,1e-12,300,3.53857421875
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,1,40,364.7977441116983,0.8175761953973183,False,0.0,1.0,0.2,1.5,1.5,0.2,0.001,17,4.21240234375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,2,40,6.035575847359481,0.7715550468808609,False,0.0,1.0,0.2,1.5,1.5,0.2,0.001,15,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,3,40,4.611527290080284,0.7190143467980455,False,0.0,1.0,0.2,1.5,1.5,0.2,0.001,13,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,4,40,3.9499306166897785,0.6563251703038536,False,0.0,1.0,0.20000000000000007,1.5,1.5,0.2,0.001,15,4.48193359375
cantilever_gpu_medium_rho1e-03,cantilever_gpu_medium,0.001,5,40,3.701040078662563,0.6143832432327729,False,0.0,1.0,0.20000000000000007,1.5,1.5,0.2,0.001,18,4.48193359375
