preset,density_path,density_name,n_elem,density_min,density_max,density_mean,density_grayness,baseline_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
mbb_gpu_xlarge,experiments\paper2\runs\M500_MF\rho_best.npy,M500_MF,514500,3.6593630812715405e-09,1.0,0.4998372022960463,0.006602518227612049,1e-12,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,257157,0.49981924198250727,10,257146,0.9999572245748706,0.0019815384545078404,0.0007901426528186294,0.3987521165794782,0.6644980999990366,53.4865895000039,14480.310272,7940.65664,keep,0,1,1,247,9.570135677321076e-07,0.2067486000014469,136.0640931999951,17682.661376,7940.65664,15968.95232,0.0,0.0,190.4219293999995
mbb_gpu_xlarge,experiments\paper2\runs\M500_MF\rho_final.npy,M500_MF,514500,3.6593630812715405e-09,1.0,0.4998372022960463,0.006602518227612049,1e-12,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,257157,0.49981924198250727,10,257146,0.9999572245748706,0.001981355215017132,0.0007706456032121269,0.388948734366878,0.16659580000123242,54.528505700000096,17682.661376,7940.65664,keep,0,1,1,247,9.758650270942575e-07,0.1649844999992638,136.58738930000254,17682.661376,7940.65664,15968.95232,0.0,0.0,191.44747530000313
