preset,density_path,density_name,n_elem,density_min,density_max,density_mean,density_grayness,baseline_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
column_gpu_500k,experiments\paper2\runs\Col500_MF\rho_best.npy,Col500_MF,500000,5.963951554832798e-12,1.0,0.19999997042517892,3.988194390075361e-05,1e-12,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,99995,0.19999,1,99995,1.0,1.4555069134909476e-05,2.339820023735528e-06,0.16075636618747538,0.6287501999977394,53.2901359000025,14404.8128,7901.543936,keep,0,1,1,158,9.786871200499029e-07,0.1746454999956768,84.60556150000048,16692.805632,7901.543936,14994.004992,0.0,0.0,138.6990930999964
column_gpu_500k,experiments\paper2\runs\Col500_MF\rho_final.npy,Col500_MF,500000,5.963951554832798e-12,1.0,0.19999997042517892,3.988194390075361e-05,1e-12,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,99995,0.19999,1,99995,1.0,1.455506913545186e-05,2.3398200260645257e-06,0.16075636634149773,0.17573410000477452,53.23475460000191,18980.798464,7901.543936,keep,0,1,1,158,9.786871392182244e-07,0.13796510000247508,83.07828850000078,18980.798464,7901.543936,17280.724992,0.0,0.0,136.62674230000994
