seed,solid_probability,phase,rho_min,iter,rel_residual
41,0.3,probe,1e-12,14,0.0003072713745318237
41,0.3,probe,1e-12,15,0.00026434347598836656
41,0.3,probe,1e-12,16,0.00022103381240940517
41,0.3,probe,1e-12,17,0.0001871410831922258
41,0.3,probe,1e-12,18,0.00015779256152125877
41,0.3,probe,1e-12,19,0.00013426250386421758
41,0.3,probe,1e-12,20,0.00011504117456858846
41,0.3,probe,1e-12,21,9.815194200421685e-05
41,0.3,probe,1e-12,22,7.352409571944936e-05
41,0.3,probe,1e-12,23,6.131952099850408e-05
41,0.3,probe,1e-12,24,5.7577804561825665e-05
41,0.3,probe,1e-12,25,5.0659963422582594e-05
41,0.3,probe,1e-12,26,4.5551402039990666e-05
41,0.3,probe,1e-12,27,4.4222163132868336e-05
41,0.3,probe,1e-12,28,4.3994058745176833e-05
41,0.3,probe,1e-12,29,4.350379029945689e-05
41,0.3,probe,1e-12,30,4.0483211555195615e-05
41,0.3,probe,1e-12,31,2.5450572838736947e-05
41,0.3,probe,1e-12,32,9.207323766787875e-06
41,0.3,probe,1e-12,33,2.817379575587732e-06
41,0.3,probe,1e-12,34,7.946806750492366e-07
41,0.3,recommended_solve,1e-12,0,1.0
41,0.3,recommended_solve,1e-12,1,0.013591702846616708
41,0.3,recommended_solve,1e-12,2,0.00991882765300904
41,0.3,recommended_solve,1e-12,3,0.009014254132541878
41,0.3,recommended_solve,1e-12,4,0.008319403441142069
41,0.3,recommended_solve,1e-12,5,0.00768023639967089
41,0.3,recommended_solve,1e-12,6,0.007188191147049765
41,0.3,recommended_solve,1e-12,7,0.006965323050230134
41,0.3,recommended_solve,1e-12,8,0.006116017597374979
41,0.3,recommended_solve,1e-12,9,0.0030181635829536896
41,0.3,recommended_solve,1e-12,10,0.0010569515471082127
41,0.3,recommended_solve,1e-12,11,0.0006470669879637701
41,0.3,recommended_solve,1e-12,12,0.00048002368182273927
41,0.3,recommended_solve,1e-12,13,0.0003650054961446804
41,0.3,recommended_solve,1e-12,14,0.00030727137453197056
41,0.3,recommended_solve,1e-12,15,0.0002643434759884215
41,0.3,recommended_solve,1e-12,16,0.0002210338124093774
41,0.3,recommended_solve,1e-12,17,0.0001871410831920953
41,0.3,recommended_solve,1e-12,18,0.00015779256152102195
41,0.3,recommended_solve,1e-12,19,0.00013426250386399597
41,0.3,recommended_solve,1e-12,20,0.00011504117456817183
41,0.3,recommended_solve,1e-12,21,9.815194200307886e-05
41,0.3,recommended_solve,1e-12,22,7.352409571824101e-05
41,0.3,recommended_solve,1e-12,23,6.131952099783599e-05
41,0.3,recommended_solve,1e-12,24,5.757780456101289e-05
41,0.3,recommended_solve,1e-12,25,5.065996342140757e-05
41,0.3,recommended_solve,1e-12,26,4.55514020394591e-05
41,0.3,recommended_solve,1e-12,27,4.422216313249639e-05
41,0.3,recommended_solve,1e-12,28,4.3994058744800934e-05
41,0.3,recommended_solve,1e-12,29,4.350379029891525e-05
41,0.3,recommended_solve,1e-12,30,4.048321155437466e-05
41,0.3,recommended_solve,1e-12,31,2.5450572833900304e-05
41,0.3,recommended_solve,1e-12,32,9.207323761875055e-06
41,0.3,recommended_solve,1e-12,33,2.81737957797903e-06
41,0.3,recommended_solve,1e-12,34,7.9468067479448e-07
41,0.35,probe,1e-12,0,1.0
41,0.35,probe,1e-12,1,0.01144581025468085
41,0.35,probe,1e-12,2,0.009188096804451554
41,0.35,probe,1e-12,3,0.008294979730834854
41,0.35,probe,1e-12,4,0.007487412804865984
41,0.35,probe,1e-12,5,0.0069201474405967325
41,0.35,probe,1e-12,6,0.006575310069377485
41,0.35,probe,1e-12,7,0.004254268788129213
41,0.35,probe,1e-12,8,0.001102712095044971
41,0.35,probe,1e-12,9,0.0004896961632961018
41,0.35,probe,1e-12,10,0.00033693038152521446
41,0.35,probe,1e-12,11,0.00023711771489247778
41,0.35,probe,1e-12,12,0.00015303113858956875
41,0.35,probe,1e-12,13,0.0001288659697073824
41,0.35,probe,1e-12,14,0.00010586168735414095
41,0.35,probe,1e-12,15,9.695455261922479e-05
41,0.35,probe,1e-12,16,9.152413143849644e-05
41,0.35,probe,1e-12,17,8.306648271308345e-05
41,0.35,probe,1e-12,18,8.054765420795838e-05
41,0.35,probe,1e-12,19,7.768086193926825e-05
41,0.35,probe,1e-12,20,7.44588258967364e-05
41,0.35,probe,1e-12,21,6.867100815317297e-05
41,0.35,probe,1e-12,22,6.606984217707235e-05
41,0.35,probe,1e-12,23,6.511354893868178e-05
41,0.35,probe,1e-12,24,6.15645869643528e-05
41,0.35,probe,1e-12,25,3.3222418683223706e-05
41,0.35,probe,1e-12,26,5.829414485091084e-06
41,0.35,probe,1e-12,27,7.171676611696928e-07
41,0.35,recommended_solve,1e-12,0,1.0
41,0.35,recommended_solve,1e-12,1,0.011445810254680874
41,0.35,recommended_solve,1e-12,2,0.009188096804451592
41,0.35,recommended_solve,1e-12,3,0.008294979730834907
41,0.35,recommended_solve,1e-12,4,0.007487412804866045
41,0.35,recommended_solve,1e-12,5,0.0069201474405967125
41,0.35,recommended_solve,1e-12,6,0.006575310069377399
41,0.35,recommended_solve,1e-12,7,0.004254268788129027
41,0.35,recommended_solve,1e-12,8,0.0011027120950449234
41,0.35,recommended_solve,1e-12,9,0.0004896961632962053
41,0.35,recommended_solve,1e-12,10,0.00033693038152528954
41,0.35,recommended_solve,1e-12,11,0.00023711771489257072
41,0.35,recommended_solve,1e-12,12,0.00015303113858974285
41,0.35,recommended_solve,1e-12,13,0.000128865969707577
41,0.35,recommended_solve,1e-12,14,0.00010586168735435649
41,0.35,recommended_solve,1e-12,15,9.695455261944614e-05
41,0.35,recommended_solve,1e-12,16,9.152413143874457e-05
41,0.35,recommended_solve,1e-12,17,8.306648271333935e-05
41,0.35,recommended_solve,1e-12,18,8.054765420821183e-05
41,0.35,recommended_solve,1e-12,19,7.768086193952883e-05
41,0.35,recommended_solve,1e-12,20,7.445882589699967e-05
41,0.35,recommended_solve,1e-12,21,6.86710081534063e-05
41,0.35,recommended_solve,1e-12,22,6.606984217729238e-05
41,0.35,recommended_solve,1e-12,23,6.511354893889061e-05
41,0.35,recommended_solve,1e-12,24,6.156458696456984e-05
41,0.35,recommended_solve,1e-12,25,3.3222418683347176e-05
41,0.35,recommended_solve,1e-12,26,5.829414484726826e-06
41,0.35,recommended_solve,1e-12,27,7.171676611070742e-07
43,0.08,probe,1e-12,0,1.0
43,0.08,probe,1e-12,1,0.19722379715423208
43,0.08,probe,1e-12,2,0.19616302530982882
43,0.08,probe,1e-12,3,0.19610260480366215
43,0.08,probe,1e-12,4,0.19609092761512326
43,0.08,probe,1e-12,5,0.19609089191872942
43,0.08,probe,1e-12,6,0.1960884525613501
43,0.08,probe,1e-12,7,0.19607571764447004
43,0.08,probe,1e-12,8,0.1950051607268441
43,0.08,probe,1e-12,9,0.19157879608387196
43,0.08,probe,1e-12,10,0.18031190400873812
43,0.08,probe,1e-12,11,0.13823983820657187
43,0.08,probe,1e-12,12,0.11006544818447969
43,0.08,probe,1e-12,13,0.09840282746468174
43,0.08,probe,1e-12,14,0.09493973573440222
43,0.08,probe,1e-12,15,0.09425618198664734
43,0.08,probe,1e-12,16,0.09410524048647627
43,0.08,probe,1e-12,17,0.09409202530311275
43,0.08,probe,1e-12,18,0.09409195885561243
43,0.08,probe,1e-12,19,0.09409143357424056
43,0.08,probe,1e-12,20,0.09409067994538454
43,0.08,probe,1e-12,21,0.09408122265257426
43,0.08,probe,1e-12,22,0.09407660798422152
43,0.08,probe,1e-12,23,0.0940723299657097
43,0.08,probe,1e-12,24,0.09407003337587762
43,0.08,probe,1e-12,25,0.09406966615243327
43,0.08,probe,1e-12,26,0.09406881643004526
43,0.08,probe,1e-12,27,0.09406647264021181
43,0.08,probe,1e-12,28,0.09406627445462189
43,0.08,probe,1e-12,29,0.09406146997322323
43,0.08,probe,1e-12,30,0.09406072560099106
43,0.08,probe,1e-12,31,0.09400912060411944
43,0.08,probe,1e-12,32,0.09379661941349841
43,0.08,probe,1e-12,33,0.09195799963912617
43,0.08,probe,1e-12,34,0.08296014997689583
43,0.08,probe,1e-12,35,0.06403196430591802
43,0.08,probe,1e-12,36,0.056842132236995635
43,0.08,probe,1e-12,37,0.055937254434690886
43,0.08,probe,1e-12,38,0.055664788507049416
43,0.08,probe,1e-12,39,0.055621278375887
43,0.08,probe,1e-12,40,0.05561027304340241
43,0.08,probe,1e-12,41,0.055606679456859535
43,0.08,probe,1e-12,42,0.05557973821733023
43,0.08,probe,1e-12,43,0.0555645886329475
43,0.08,probe,1e-12,44,0.055552756231010816
43,0.08,probe,1e-12,45,0.05554950831864874
43,0.08,probe,1e-12,46,0.05554766999239014
43,0.08,probe,1e-12,47,0.05554364896452794
43,0.08,probe,1e-12,48,0.055538642092290695
43,0.08,probe,1e-12,49,0.0555362291846276
43,0.08,probe,1e-12,50,0.05553583641179195
43,0.08,probe,1e-12,51,0.055531762439749006
43,0.08,probe,1e-12,52,0.055479865383628334
43,0.08,probe,1e-12,53,0.05490626750056084
43,0.08,probe,1e-12,54,0.05034999583091808
43,0.08,probe,1e-12,55,0.043296741857901624
43,0.08,probe,1e-12,56,0.042179765502938754
43,0.08,probe,1e-12,57,0.04209558869431625
43,0.08,probe,1e-12,58,0.042085682682267915
43,0.08,probe,1e-12,59,0.04208347230566432
43,0.08,probe,1e-12,60,0.0420729516258871
43,0.08,probe,1e-12,61,0.042072081683455075
43,0.08,probe,1e-12,62,0.04206705274683378
43,0.08,probe,1e-12,63,0.04206055319242483
43,0.08,probe,1e-12,64,0.04204739558312964
43,0.08,probe,1e-12,65,0.04204157303342856
43,0.08,probe,1e-12,66,0.04203696307630073
43,0.08,probe,1e-12,67,0.0419586439685973
43,0.08,probe,1e-12,68,0.040470513956946313
43,0.08,probe,1e-12,69,0.035015727650570705
43,0.08,probe,1e-12,70,0.033061080626321404
43,0.08,probe,1e-12,71,0.032959794226199046
43,0.08,probe,1e-12,72,0.032948887428462734
43,0.08,probe,1e-12,73,0.032947397399694635
43,0.08,probe,1e-12,74,0.03294303454185261
43,0.08,probe,1e-12,75,0.0329408967857794
43,0.08,probe,1e-12,76,0.03294070814373238
43,0.08,probe,1e-12,77,0.03294043538944823
43,0.08,probe,1e-12,78,0.03293798803412518
43,0.08,probe,1e-12,79,0.03293538106408735
43,0.08,probe,1e-12,80,0.03293509484206302
43,0.08,probe,1e-12,81,0.03289820840080595
43,0.08,probe,1e-12,82,0.03179786292220346
43,0.08,probe,1e-12,83,0.02763161154081327
43,0.08,probe,1e-12,84,0.026419568540592745
43,0.08,probe,1e-12,85,0.026336134681238625
43,0.08,probe,1e-12,86,0.026324218217166923
43,0.08,probe,1e-12,87,0.026324216938161192
43,0.08,probe,1e-12,88,0.026323124102316457
43,0.08,probe,1e-12,89,0.026311683107751473
43,0.08,probe,1e-12,90,0.026304619927047142
43,0.08,probe,1e-12,91,0.02630397761386141
43,0.08,probe,1e-12,92,0.02630391588843141
43,0.08,probe,1e-12,93,0.0263038359810836
43,0.08,probe,1e-12,94,0.026303434547197756
43,0.08,probe,1e-12,95,0.026212795042888842
43,0.08,probe,1e-12,96,0.023983658736482043
43,0.08,probe,1e-12,97,0.022175143984683798
43,0.08,probe,1e-12,98,0.02209054401472579
43,0.08,probe,1e-12,99,0.02208771700886279
43,0.08,probe,1e-12,100,0.022086430379583608
43,0.08,recommended_solve,0.001,0,1.0
43,0.08,recommended_solve,0.001,1,0.047046399626440784
43,0.08,recommended_solve,0.001,2,0.027816590610672556
43,0.08,recommended_solve,0.001,3,0.01892950098142544
43,0.08,recommended_solve,0.001,4,0.01583467491325874
43,0.08,recommended_solve,0.001,5,0.014682661703087053
43,0.08,recommended_solve,0.001,6,0.01417654542115543
43,0.08,recommended_solve,0.001,7,0.013721980465829686
43,0.08,recommended_solve,0.001,8,0.013195573318203499
43,0.08,recommended_solve,0.001,9,0.012832812088129305
43,0.08,recommended_solve,0.001,10,0.012499088495565755
43,0.08,recommended_solve,0.001,11,0.012221991301102103
43,0.08,recommended_solve,0.001,12,0.011924682386021498
43,0.08,recommended_solve,0.001,13,0.011606761243611345
43,0.08,recommended_solve,0.001,14,0.011328280327908499
43,0.08,recommended_solve,0.001,15,0.011113970144758891
43,0.08,recommended_solve,0.001,16,0.010895871606375415
43,0.08,recommended_solve,0.001,17,0.010640826066755234
43,0.08,recommended_solve,0.001,18,0.010306627341456423
43,0.08,recommended_solve,0.001,19,0.010066184815145934
43,0.08,recommended_solve,0.001,20,0.009924116411808357
43,0.08,recommended_solve,0.001,21,0.009842095408096569
43,0.08,recommended_solve,0.001,22,0.009790408550771243
43,0.08,recommended_solve,0.001,23,0.009732633479591999
43,0.08,recommended_solve,0.001,24,0.009644342422775336
43,0.08,recommended_solve,0.001,25,0.009519103418131015
43,0.08,recommended_solve,0.001,26,0.009389533131643662
43,0.08,recommended_solve,0.001,27,0.009241218183505663
43,0.08,recommended_solve,0.001,28,0.009011350150726169
43,0.08,recommended_solve,0.001,29,0.008636168706941455
43,0.08,recommended_solve,0.001,30,0.007990314571882113
43,0.08,recommended_solve,0.001,31,0.006693190935439724
43,0.08,recommended_solve,0.001,32,0.005035929429279555
43,0.08,recommended_solve,0.001,33,0.003548477356090364
43,0.08,recommended_solve,0.001,34,0.002437193560066029
43,0.08,recommended_solve,0.001,35,0.001761833330585243
43,0.08,recommended_solve,0.001,36,0.0012878214265131627
43,0.08,recommended_solve,0.001,37,0.0009882149428839101
43,0.08,recommended_solve,0.001,38,0.0008273158025725577
43,0.08,recommended_solve,0.001,39,0.0007431894517637191
43,0.08,recommended_solve,0.001,40,0.0006848357167589644
43,0.08,recommended_solve,0.001,41,0.0006372746752614654
43,0.08,recommended_solve,0.001,42,0.0006031476603665299
43,0.08,recommended_solve,0.001,43,0.0005699610900499578
43,0.08,recommended_solve,0.001,44,0.0005334511156784697
43,0.08,recommended_solve,0.001,45,0.0005001042585348793
43,0.08,recommended_solve,0.001,46,0.00047253361163344183
43,0.08,recommended_solve,0.001,47,0.0004487343453650975
43,0.08,recommended_solve,0.001,48,0.0004239846271638982
43,0.08,recommended_solve,0.001,49,0.0004002056949982014
43,0.08,recommended_solve,0.001,50,0.00038320056026023305
43,0.08,recommended_solve,0.001,51,0.00037172140759083173
43,0.08,recommended_solve,0.001,52,0.0003605906525337487
43,0.08,recommended_solve,0.001,53,0.00034676357669429105
43,0.08,recommended_solve,0.001,54,0.00032951220747184717
43,0.08,recommended_solve,0.001,55,0.0003097881131955659
43,0.08,recommended_solve,0.001,56,0.00028900717457850663
43,0.08,recommended_solve,0.001,57,0.00027030397253542936
43,0.08,recommended_solve,0.001,58,0.0002550664136001851
43,0.08,recommended_solve,0.001,59,0.0002425087643990292
43,0.08,recommended_solve,0.001,60,0.00023295700135028262
43,0.08,recommended_solve,0.001,61,0.00022628802217726144
43,0.08,recommended_solve,0.001,62,0.00022074805965924805
43,0.08,recommended_solve,0.001,63,0.0002144730184641244
43,0.08,recommended_solve,0.001,64,0.0002095244030771375
43,0.08,recommended_solve,0.001,65,0.00020505472973456697
43,0.08,recommended_solve,0.001,66,0.00019992914501489078
43,0.08,recommended_solve,0.001,67,0.00019408431904023552
43,0.08,recommended_solve,0.001,68,0.00018951129265072723
43,0.08,recommended_solve,0.001,69,0.0001863724733597374
43,0.08,recommended_solve,0.001,70,0.00018423181699697285
43,0.08,recommended_solve,0.001,71,0.00018236145462678365
43,0.08,recommended_solve,0.001,72,0.00018079640657587022
43,0.08,recommended_solve,0.001,73,0.00017938795796503654
43,0.08,recommended_solve,0.001,74,0.0001772957704905727
43,0.08,recommended_solve,0.001,75,0.00017459820120031594
43,0.08,recommended_solve,0.001,76,0.0001715652235808252
43,0.08,recommended_solve,0.001,77,0.00016829783821100842
43,0.08,recommended_solve,0.001,78,0.00016491896395915185
43,0.08,recommended_solve,0.001,79,0.00016102660674819806
43,0.08,recommended_solve,0.001,80,0.0001557347000201816
43,0.08,recommended_solve,0.001,81,0.00015001453531365334
43,0.08,recommended_solve,0.001,82,0.0001445574422704289
43,0.08,recommended_solve,0.001,83,0.00013925504008633198
43,0.08,recommended_solve,0.001,84,0.00013549035155976615
43,0.08,recommended_solve,0.001,85,0.00013321257601238757
43,0.08,recommended_solve,0.001,86,0.00013207836039005462
43,0.08,recommended_solve,0.001,87,0.00013140633142796922
43,0.08,recommended_solve,0.001,88,0.0001309236406599159
43,0.08,recommended_solve,0.001,89,0.00013042327126395063
43,0.08,recommended_solve,0.001,90,0.0001299597619691516
43,0.08,recommended_solve,0.001,91,0.00012951600759340197
43,0.08,recommended_solve,0.001,92,0.00012902852002782847
43,0.08,recommended_solve,0.001,93,0.0001284971193446941
43,0.08,recommended_solve,0.001,94,0.0001276352600058772
43,0.08,recommended_solve,0.001,95,0.00012623415588168405
43,0.08,recommended_solve,0.001,96,0.000124493411342987
43,0.08,recommended_solve,0.001,97,0.00012302020423676983
43,0.08,recommended_solve,0.001,98,0.00012190875506385423
43,0.08,recommended_solve,0.001,99,0.00012113747532875108
43,0.08,recommended_solve,0.001,100,0.00012052976169638646
43,0.08,recommended_solve,0.001,101,0.00012012772693118788
43,0.08,recommended_solve,0.001,102,0.00011958448131308521
43,0.08,recommended_solve,0.001,103,0.00011879648999422977
43,0.08,recommended_solve,0.001,104,0.00011751455725669709
43,0.08,recommended_solve,0.001,105,0.00011528567888738076
43,0.08,recommended_solve,0.001,106,0.00011087707165396746
43,0.08,recommended_solve,0.001,107,0.0001034519101992896
43,0.08,recommended_solve,0.001,108,9.336702945731452e-05
43,0.08,recommended_solve,0.001,109,8.007880588292703e-05
43,0.08,recommended_solve,0.001,110,6.63848226724526e-05
43,0.08,recommended_solve,0.001,111,5.321426035616322e-05
43,0.08,recommended_solve,0.001,112,4.106222329083297e-05
43,0.08,recommended_solve,0.001,113,3.12990016282558e-05
43,0.08,recommended_solve,0.001,114,2.3847507239985814e-05
43,0.08,recommended_solve,0.001,115,1.756251659122495e-05
43,0.08,recommended_solve,0.001,116,1.2318468435088156e-05
43,0.08,recommended_solve,0.001,117,8.489292371502059e-06
43,0.08,recommended_solve,0.001,118,6.0159611142251344e-06
43,0.08,recommended_solve,0.001,119,4.403936269185311e-06
43,0.08,recommended_solve,0.001,120,3.2317422792064076e-06
43,0.08,recommended_solve,0.001,121,2.3697412440475296e-06
43,0.08,recommended_solve,0.001,122,1.7188134070929068e-06
43,0.08,recommended_solve,0.001,123,1.1511570971832316e-06
43,0.08,recommended_solve,0.001,124,7.373916424909509e-07
43,0.1,probe,1e-12,0,1.0
43,0.1,probe,1e-12,1,0.1996049776449442
43,0.1,probe,1e-12,2,0.19829570363638832
43,0.1,probe,1e-12,3,0.19823798912511068
43,0.1,probe,1e-12,4,0.1982376084403331
43,0.1,probe,1e-12,5,0.19823515644376777
43,0.1,probe,1e-12,6,0.1982351479267802
43,0.1,probe,1e-12,7,0.19823468058722102
43,0.1,probe,1e-12,8,0.19823422070619726
43,0.1,probe,1e-12,9,0.19823416893452261
43,0.1,probe,1e-12,10,0.1982336583977399
43,0.1,probe,1e-12,11,0.19823365801565615
43,0.1,probe,1e-12,12,0.19823364523579787
43,0.1,probe,1e-12,13,0.19823364141168037
43,0.1,probe,1e-12,14,0.19823016487393028
43,0.1,probe,1e-12,15,0.19822925508123992
43,0.1,probe,1e-12,16,0.1982271928051905
43,0.1,probe,1e-12,17,0.19822426338626914
43,0.1,probe,1e-12,18,0.19821055019589873
43,0.1,probe,1e-12,19,0.19815687178114258
43,0.1,probe,1e-12,20,0.1978208993093321
43,0.1,probe,1e-12,21,0.19683252929090347
43,0.1,probe,1e-12,22,0.1948308453557734
43,0.1,probe,1e-12,23,0.1870616463792174
43,0.1,probe,1e-12,24,0.17453173638538202
43,0.1,probe,1e-12,25,0.16442025145650524
43,0.1,probe,1e-12,26,0.16128515970742288
43,0.1,probe,1e-12,27,0.1579471275597762
43,0.1,probe,1e-12,28,0.14551034916420302
43,0.1,probe,1e-12,29,0.13826546031272918
43,0.1,probe,1e-12,30,0.133348280169383
43,0.1,probe,1e-12,31,0.11759830653391075
43,0.1,probe,1e-12,32,0.10771351281067114
43,0.1,probe,1e-12,33,0.10634606864140293
43,0.1,probe,1e-12,34,0.10495565533089064
43,0.1,probe,1e-12,35,0.10422853954371558
43,0.1,probe,1e-12,36,0.10398516864855775
43,0.1,probe,1e-12,37,0.10207732744606507
43,0.1,probe,1e-12,38,0.10070459747286531
43,0.1,probe,1e-12,39,0.10036719802559661
43,0.1,probe,1e-12,40,0.09902760289863664
43,0.1,probe,1e-12,41,0.09803083249679913
43,0.1,probe,1e-12,42,0.09767862525245408
43,0.1,probe,1e-12,43,0.09730614853465001
43,0.1,probe,1e-12,44,0.09653665870732328
43,0.1,probe,1e-12,45,0.0960615026583227
43,0.1,probe,1e-12,46,0.09580190969038058
43,0.1,probe,1e-12,47,0.09571791072203648
43,0.1,probe,1e-12,48,0.09561342755214258
43,0.1,probe,1e-12,49,0.09552062363821968
43,0.1,probe,1e-12,50,0.09546014453442823
43,0.1,probe,1e-12,51,0.09535247537655507
43,0.1,probe,1e-12,52,0.09531829898487802
43,0.1,probe,1e-12,53,0.09526520678002343
43,0.1,probe,1e-12,54,0.09522831019718712
43,0.1,probe,1e-12,55,0.09521341522268094
43,0.1,probe,1e-12,56,0.0952046586904153
43,0.1,probe,1e-12,57,0.09518798551367172
43,0.1,probe,1e-12,58,0.09517492084758523
43,0.1,probe,1e-12,59,0.09516774899719371
43,0.1,probe,1e-12,60,0.0951549339141074
43,0.1,probe,1e-12,61,0.09514784683198602
43,0.1,probe,1e-12,62,0.0951472118162744
43,0.1,probe,1e-12,63,0.095138887456687
43,0.1,probe,1e-12,64,0.09513660734072724
43,0.1,probe,1e-12,65,0.09513636122389169
43,0.1,probe,1e-12,66,0.09513515500414958
43,0.1,probe,1e-12,67,0.0951339804057292
43,0.1,probe,1e-12,68,0.09513360398075693
43,0.1,probe,1e-12,69,0.09513313903942801
43,0.1,probe,1e-12,70,0.09513313814846902
43,0.1,probe,1e-12,71,0.09513259751680446
43,0.1,probe,1e-12,72,0.09513176559427892
43,0.1,probe,1e-12,73,0.09512908266649873
43,0.1,probe,1e-12,74,0.09512751762967733
43,0.1,probe,1e-12,75,0.09512729323141458
43,0.1,probe,1e-12,76,0.0951270699272054
43,0.1,probe,1e-12,77,0.0951262054858631
43,0.1,probe,1e-12,78,0.09512616579572197
43,0.1,probe,1e-12,79,0.09512450625592656
43,0.1,probe,1e-12,80,0.0951217163361524
43,0.1,probe,1e-12,81,0.09512155916564677
43,0.1,probe,1e-12,82,0.09512153158595871
43,0.1,probe,1e-12,83,0.09512152164316602
43,0.1,probe,1e-12,84,0.09512142174236222
43,0.1,probe,1e-12,85,0.09512116147167601
43,0.1,probe,1e-12,86,0.0951202964868675
43,0.1,probe,1e-12,87,0.09512002075878864
43,0.1,probe,1e-12,88,0.09511992286952978
43,0.1,probe,1e-12,89,0.09511795219364466
43,0.1,probe,1e-12,90,0.09511617638214787
43,0.1,probe,1e-12,91,0.09511551979022252
43,0.1,probe,1e-12,92,0.09511539217729542
43,0.1,probe,1e-12,93,0.09511496331217531
43,0.1,probe,1e-12,94,0.09511496203938685
43,0.1,probe,1e-12,95,0.09511418900293589
43,0.1,probe,1e-12,96,0.0951141105854612
43,0.1,probe,1e-12,97,0.09511230583254073
43,0.1,probe,1e-12,98,0.0951103888611039
43,0.1,probe,1e-12,99,0.09510930079020884
43,0.1,probe,1e-12,100,0.09510687299436164
43,0.1,recommended_solve,0.001,0,1.0
43,0.1,recommended_solve,0.001,1,0.05078105549908107
43,0.1,recommended_solve,0.001,2,0.02704522926452202
43,0.1,recommended_solve,0.001,3,0.017828416523553697
43,0.1,recommended_solve,0.001,4,0.014869545686749116
43,0.1,recommended_solve,0.001,5,0.013751255975309084
43,0.1,recommended_solve,0.001,6,0.013287996507708143
43,0.1,recommended_solve,0.001,7,0.01288216298477324
43,0.1,recommended_solve,0.001,8,0.012372411918034173
43,0.1,recommended_solve,0.001,9,0.01200081407350751
43,0.1,recommended_solve,0.001,10,0.011684503960960008
43,0.1,recommended_solve,0.001,11,0.01141925794320262
43,0.1,recommended_solve,0.001,12,0.011161017675872482
43,0.1,recommended_solve,0.001,13,0.01085746043758308
43,0.1,recommended_solve,0.001,14,0.010583928571843974
43,0.1,recommended_solve,0.001,15,0.010349457908871257
43,0.1,recommended_solve,0.001,16,0.010177089432630399
43,0.1,recommended_solve,0.001,17,0.00995172577991129
43,0.1,recommended_solve,0.001,18,0.009663132240553651
43,0.1,recommended_solve,0.001,19,0.009399168610493223
43,0.1,recommended_solve,0.001,20,0.009248503693002022
43,0.1,recommended_solve,0.001,21,0.009164155072128628
43,0.1,recommended_solve,0.001,22,0.009114324573130557
43,0.1,recommended_solve,0.001,23,0.009061311682234006
43,0.1,recommended_solve,0.001,24,0.008974647426097987
43,0.1,recommended_solve,0.001,25,0.008841762832285585
43,0.1,recommended_solve,0.001,26,0.008727730228859334
43,0.1,recommended_solve,0.001,27,0.00860211208434185
43,0.1,recommended_solve,0.001,28,0.008394302039846627
43,0.1,recommended_solve,0.001,29,0.008010371341183794
43,0.1,recommended_solve,0.001,30,0.007309751722848491
43,0.1,recommended_solve,0.001,31,0.006129740866282664
43,0.1,recommended_solve,0.001,32,0.004605309661323406
43,0.1,recommended_solve,0.001,33,0.0033009683927077618
43,0.1,recommended_solve,0.001,34,0.0023205392747003973
43,0.1,recommended_solve,0.001,35,0.0016994202398483962
43,0.1,recommended_solve,0.001,36,0.0012710238186074854
43,0.1,recommended_solve,0.001,37,0.0009846213167841518
43,0.1,recommended_solve,0.001,38,0.0008347971067735821
43,0.1,recommended_solve,0.001,39,0.0007610830762405261
43,0.1,recommended_solve,0.001,40,0.0007152612681146197
43,0.1,recommended_solve,0.001,41,0.000661524067195464
43,0.1,recommended_solve,0.001,42,0.0006078460189228652
43,0.1,recommended_solve,0.001,43,0.0005575510755052118
43,0.1,recommended_solve,0.001,44,0.0005103159674110871
43,0.1,recommended_solve,0.001,45,0.000471376186406158
43,0.1,recommended_solve,0.001,46,0.00044947606848833765
43,0.1,recommended_solve,0.001,47,0.0004359231387255355
43,0.1,recommended_solve,0.001,48,0.00042192428867920354
43,0.1,recommended_solve,0.001,49,0.00040405560880783114
43,0.1,recommended_solve,0.001,50,0.0003840604376063926
43,0.1,recommended_solve,0.001,51,0.00036801085867119464
43,0.1,recommended_solve,0.001,52,0.0003544612543992076
43,0.1,recommended_solve,0.001,53,0.0003384681247302917
43,0.1,recommended_solve,0.001,54,0.00031214994286194006
43,0.1,recommended_solve,0.001,55,0.0002751330153188565
43,0.1,recommended_solve,0.001,56,0.0002410813434626529
43,0.1,recommended_solve,0.001,57,0.00021806131587565
43,0.1,recommended_solve,0.001,58,0.00020322287450001816
43,0.1,recommended_solve,0.001,59,0.000195113016271827
43,0.1,recommended_solve,0.001,60,0.0001898203379577272
43,0.1,recommended_solve,0.001,61,0.00018603325571894702
43,0.1,recommended_solve,0.001,62,0.00018315409756520406
43,0.1,recommended_solve,0.001,63,0.00018108391783097159
43,0.1,recommended_solve,0.001,64,0.00017941219643286902
43,0.1,recommended_solve,0.001,65,0.0001781687762951799
43,0.1,recommended_solve,0.001,66,0.00017702989543405607
43,0.1,recommended_solve,0.001,67,0.00017572025840478835
43,0.1,recommended_solve,0.001,68,0.00017395300032155313
43,0.1,recommended_solve,0.001,69,0.00017177104763284955
43,0.1,recommended_solve,0.001,70,0.00016943045146659125
43,0.1,recommended_solve,0.001,71,0.00016646891069215227
43,0.1,recommended_solve,0.001,72,0.00016276954292560286
43,0.1,recommended_solve,0.001,73,0.000158946936035794
43,0.1,recommended_solve,0.001,74,0.00015551034790905715
