preset,density_path,density_name,n_elem,density_min,density_max,density_mean,density_grayness,baseline_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
cantilever_gpu_xlarge,experiments\paper2\runs\C512_MF\rho_best.npy,C512_MF,512000,3.9055980671777055e-12,1.0,0.2999998982139999,3.084230422783515e-05,1e-12,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,153596,0.2999921875,1,153596,1.0,6.559667254374587e-07,6.559667254374587e-07,1.0,0.648157399999036,18.5291231999945,14690.025472,8093.323264,keep,0,1,1,35,6.530485608447765e-07,0.18067299999529496,18.84047050000663,17028.349952,8093.323264,15325.705216,0.0,0.0,38.198424099995464
cantilever_gpu_xlarge,experiments\paper2\runs\C512_MF\rho_final.npy,C512_MF,512000,3.9055980671777055e-12,1.0,0.2999998982139999,3.084230422783515e-05,1e-12,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,153596,0.2999921875,1,153596,1.0,6.595882549562265e-07,6.595882549562265e-07,1.0,0.14194950000091922,19.089939599994977,17028.349952,8093.323264,keep,0,1,1,35,6.583701807700585e-07,0.14156459999503568,18.788991900000838,17028.349952,8093.323264,15325.705216,0.0,0.0,38.16244559999177
