preset,density_path,density_name,n_elem,density_min,density_max,density_mean,density_grayness,baseline_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,fine_smoother,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,post_solve_fallback_triggered,detector_false_keep,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
cantilever_gpu_xxlarge,experiments\paper2\runs\C1M_MF\rho_final.npy,C1M_MF,1000000,9.874989714831168e-12,1.0,0.30000003538663716,1.214139459184406e-05,1e-12,1e-03;1e-02,1e-12,1e-12,1,4.5,fp64,100,300,300,1e-06,299997,0.299997,1,299997,1.0,6.54136872386058e-07,6.54136872386058e-07,1.0,5.579328500083648,342.6494115999667,28090.486784,15581.848064,keep,0,0,0,1,1,50,6.539608365241548e-07,1.6241752000059932,367.13931470003445,32298.389504,15581.848064,29982.107136,0.0,0.0,716.9922300000908
