preset,density_path,density_name,n_elem,density_min,density_max,density_mean,density_grayness,baseline_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
cantilever_gpu_medium,experiments\paper2\runs\C64_MF\rho_best.npy,C64_MF,64000,7.549516567451255e-15,1.0,0.30000000000005494,1.0269837902290698e-08,1e-12,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,19200,0.3,1,19200,1.0,2.521270978132539e-07,2.521270978132539e-07,1.0,0.3272761999978684,3.2086684000023524,3283.615744,991.028736,keep,0,1,1,17,2.52127094627001e-07,0.029278999994858168,3.828500499999791,3573.02272,991.028736,1888.60416,0.0,0.0,7.39372409999487
cantilever_gpu_medium,experiments\paper2\runs\C64_MF\rho_final.npy,C64_MF,64000,7.549516567451255e-15,1.0,0.30000000000005494,1.0269837902290698e-08,1e-12,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,19200,0.3,1,19200,1.0,2.521270889794807e-07,2.521270889794807e-07,1.0,0.030513799996697344,4.560752199999115,3573.02272,991.028736,keep,0,1,1,17,2.521270787852122e-07,0.033977799997956026,4.038805600001069,3573.02272,991.028736,1888.60416,0.0,0.0,8.664049399994838
