seed,solid_probability,phase,rho_min,iter,rel_residual
41,0.1,recommended_solve,0.001,24,0.2237150721404611
41,0.1,recommended_solve,0.001,25,0.21583300286886156
41,0.1,recommended_solve,0.001,26,0.20964763473010908
41,0.1,recommended_solve,0.001,27,0.20582083898931017
41,0.1,recommended_solve,0.001,28,0.20308003322101315
41,0.1,recommended_solve,0.001,29,0.20015965387134182
41,0.1,recommended_solve,0.001,30,0.1968827214033866
41,0.1,recommended_solve,0.001,31,0.19234770295443335
41,0.1,recommended_solve,0.001,32,0.1874504422844354
41,0.1,recommended_solve,0.001,33,0.18202148410492908
41,0.1,recommended_solve,0.001,34,0.17419477990142843
41,0.1,recommended_solve,0.001,35,0.16161877237948066
41,0.1,recommended_solve,0.001,36,0.14089987031031778
41,0.1,recommended_solve,0.001,37,0.11629421291172512
41,0.1,recommended_solve,0.001,38,0.09842305553748533
41,0.1,recommended_solve,0.001,39,0.08555705463358518
41,0.1,recommended_solve,0.001,40,0.07632096702221003
41,0.1,recommended_solve,0.001,41,0.07067909735874804
41,0.1,recommended_solve,0.001,42,0.06808234198507869
41,0.1,recommended_solve,0.001,43,0.06678344554379852
41,0.1,recommended_solve,0.001,44,0.06596464275560894
41,0.1,recommended_solve,0.001,45,0.06548439947525611
41,0.1,recommended_solve,0.001,46,0.06508248234450528
41,0.1,recommended_solve,0.001,47,0.06463390261294664
41,0.1,recommended_solve,0.001,48,0.0643308895445655
41,0.1,recommended_solve,0.001,49,0.06413908007072422
41,0.1,recommended_solve,0.001,50,0.06397087071825928
41,0.1,recommended_solve,0.001,51,0.06383888079343314
41,0.1,recommended_solve,0.001,52,0.0637464887863092
41,0.1,recommended_solve,0.001,53,0.06366777983328445
41,0.1,recommended_solve,0.001,54,0.06356295280471001
41,0.1,recommended_solve,0.001,55,0.06344080399206467
41,0.1,recommended_solve,0.001,56,0.06323874892354066
41,0.1,recommended_solve,0.001,57,0.06298227523279072
41,0.1,recommended_solve,0.001,58,0.06270988993051506
41,0.1,recommended_solve,0.001,59,0.06235475591480749
41,0.1,recommended_solve,0.001,60,0.062007611929025576
41,0.1,recommended_solve,0.001,61,0.0616661069497676
41,0.1,recommended_solve,0.001,62,0.06118527621044771
41,0.1,recommended_solve,0.001,63,0.06060588637629199
41,0.1,recommended_solve,0.001,64,0.05966586927642584
41,0.1,recommended_solve,0.001,65,0.05835186440454893
41,0.1,recommended_solve,0.001,66,0.05677828836210371
41,0.1,recommended_solve,0.001,67,0.05492478405179891
41,0.1,recommended_solve,0.001,68,0.05261006724774592
41,0.1,recommended_solve,0.001,69,0.05014792590273484
41,0.1,recommended_solve,0.001,70,0.04791063083200454
41,0.1,recommended_solve,0.001,71,0.046219087321256486
41,0.1,recommended_solve,0.001,72,0.044679073563714304
41,0.1,recommended_solve,0.001,73,0.04337135539539263
41,0.1,recommended_solve,0.001,74,0.042034486480274
41,0.1,recommended_solve,0.001,75,0.04065359706431099
41,0.1,recommended_solve,0.001,76,0.03912706457126729
41,0.1,recommended_solve,0.001,77,0.03774511231194978
41,0.1,recommended_solve,0.001,78,0.03680042504498525
41,0.1,recommended_solve,0.001,79,0.03623951549985307
41,0.1,recommended_solve,0.001,80,0.03576599568231474
41,0.1,recommended_solve,0.001,81,0.03532572862377803
41,0.1,recommended_solve,0.001,82,0.03494979175426426
41,0.1,recommended_solve,0.001,83,0.034651406634786296
41,0.1,recommended_solve,0.001,84,0.03440541699822196
41,0.1,recommended_solve,0.001,85,0.034105386540407755
41,0.1,recommended_solve,0.001,86,0.03375800511631176
41,0.1,recommended_solve,0.001,87,0.033461976110331706
41,0.1,recommended_solve,0.001,88,0.03319459376501554
41,0.1,recommended_solve,0.001,89,0.03296834246023309
41,0.1,recommended_solve,0.001,90,0.03272943878918955
41,0.1,recommended_solve,0.001,91,0.032501945196986674
41,0.1,recommended_solve,0.001,92,0.03224608159505585
41,0.1,recommended_solve,0.001,93,0.031964763765180364
41,0.1,recommended_solve,0.001,94,0.03156763961303263
41,0.1,recommended_solve,0.001,95,0.031075370180166102
41,0.1,recommended_solve,0.001,96,0.03056656885681684
41,0.1,recommended_solve,0.001,97,0.030017235260128717
41,0.1,recommended_solve,0.001,98,0.02948950196523519
41,0.1,recommended_solve,0.001,99,0.029042977719973717
41,0.1,recommended_solve,0.001,100,0.028670571188156378
41,0.1,recommended_solve,0.001,101,0.02829264750577802
41,0.1,recommended_solve,0.001,102,0.027834394515475376
41,0.1,recommended_solve,0.001,103,0.027118790905964963
41,0.1,recommended_solve,0.001,104,0.026164758336944597
41,0.1,recommended_solve,0.001,105,0.02510582730808852
41,0.1,recommended_solve,0.001,106,0.024165982387251247
41,0.1,recommended_solve,0.001,107,0.023610702296473437
41,0.1,recommended_solve,0.001,108,0.023171889668240915
41,0.1,recommended_solve,0.001,109,0.022787537588890443
41,0.1,recommended_solve,0.001,110,0.02236359042735875
41,0.1,recommended_solve,0.001,111,0.021855316173446715
41,0.1,recommended_solve,0.001,112,0.021282891861160523
41,0.1,recommended_solve,0.001,113,0.02048004022575097
41,0.1,recommended_solve,0.001,114,0.019376606478152446
41,0.1,recommended_solve,0.001,115,0.017863940225558598
41,0.1,recommended_solve,0.001,116,0.0158200853768229
41,0.1,recommended_solve,0.001,117,0.013308062304417381
41,0.1,recommended_solve,0.001,118,0.010873633921094488
41,0.1,recommended_solve,0.001,119,0.009310341329299983
41,0.1,recommended_solve,0.001,120,0.008374041751834359
41,0.1,recommended_solve,0.001,121,0.0078896703896556
41,0.1,recommended_solve,0.001,122,0.007637532216297136
41,0.1,recommended_solve,0.001,123,0.007486721874116394
41,0.1,recommended_solve,0.001,124,0.0074063333969158875
41,0.1,recommended_solve,0.001,125,0.007334724200198435
41,0.1,recommended_solve,0.001,126,0.00724894821830949
41,0.1,recommended_solve,0.001,127,0.007113569445362254
41,0.1,recommended_solve,0.001,128,0.006862456248042716
41,0.1,recommended_solve,0.001,129,0.006433004581424066
41,0.1,recommended_solve,0.001,130,0.005764361856980903
41,0.1,recommended_solve,0.001,131,0.005039682044032714
41,0.1,recommended_solve,0.001,132,0.004576029621116062
41,0.1,recommended_solve,0.001,133,0.004304258493259986
41,0.1,recommended_solve,0.001,134,0.004153811569430484
41,0.1,recommended_solve,0.001,135,0.004075586926473615
41,0.1,recommended_solve,0.001,136,0.00404478844175644
41,0.1,recommended_solve,0.001,137,0.0040318925573536515
41,0.1,recommended_solve,0.001,138,0.00402372787547215
41,0.1,recommended_solve,0.001,139,0.004017020668405194
41,0.1,recommended_solve,0.001,140,0.004010361680907031
41,0.1,recommended_solve,0.001,141,0.00399768483140183
41,0.1,recommended_solve,0.001,142,0.003967390543154697
41,0.1,recommended_solve,0.001,143,0.00389772631684181
41,0.1,recommended_solve,0.001,144,0.0037353588708254745
41,0.1,recommended_solve,0.001,145,0.003476260528563315
41,0.1,recommended_solve,0.001,146,0.003191372266336068
41,0.1,recommended_solve,0.001,147,0.0029503955919586845
41,0.1,recommended_solve,0.001,148,0.0027779059789048498
41,0.1,recommended_solve,0.001,149,0.0026797236702258715
41,0.1,recommended_solve,0.001,150,0.002635515930357901
41,0.1,recommended_solve,0.001,151,0.0026191730619098638
41,0.1,recommended_solve,0.001,152,0.002612807941095596
41,0.1,recommended_solve,0.001,153,0.0026099315875837224
41,0.1,recommended_solve,0.001,154,0.0026084399014289755
41,0.1,recommended_solve,0.001,155,0.002607722696273877
41,0.1,recommended_solve,0.001,156,0.0026071809723092307
41,0.1,recommended_solve,0.001,157,0.0026069253829081145
41,0.1,recommended_solve,0.001,158,0.0026063475654068153
41,0.1,recommended_solve,0.001,159,0.0026059988578173514
41,0.1,recommended_solve,0.001,160,0.002605535820307265
41,0.1,recommended_solve,0.001,161,0.002604642802422195
41,0.1,recommended_solve,0.001,162,0.002602508621177054
41,0.1,recommended_solve,0.001,163,0.0025973410302750676
41,0.1,recommended_solve,0.001,164,0.00258471344079284
41,0.1,recommended_solve,0.001,165,0.002552019963869071
41,0.1,recommended_solve,0.001,166,0.0024790877103306273
41,0.1,recommended_solve,0.001,167,0.002356728500455168
41,0.1,recommended_solve,0.001,168,0.002202460086361679
41,0.1,recommended_solve,0.001,169,0.0020576565352397234
41,0.1,recommended_solve,0.001,170,0.0019252479025437922
41,0.1,recommended_solve,0.001,171,0.0018221410835734695
41,0.1,recommended_solve,0.001,172,0.0017384662740973923
41,0.1,recommended_solve,0.001,173,0.0016926433663684462
41,0.1,recommended_solve,0.001,174,0.001666121006082011
41,0.1,recommended_solve,0.001,175,0.0016510756084037227
41,0.1,recommended_solve,0.001,176,0.0016435659327872745
41,0.1,recommended_solve,0.001,177,0.0016393828031992588
41,0.1,recommended_solve,0.001,178,0.0016371342680076202
41,0.1,recommended_solve,0.001,179,0.0016352793835140136
41,0.1,recommended_solve,0.001,180,0.0016322842685713103
41,0.1,recommended_solve,0.001,181,0.0016227954801383026
41,0.1,recommended_solve,0.001,182,0.0015957084910110195
41,0.1,recommended_solve,0.001,183,0.0015221324736536556
41,0.1,recommended_solve,0.001,184,0.0013806184957939462
41,0.1,recommended_solve,0.001,185,0.0011605012750355353
41,0.1,recommended_solve,0.001,186,0.0008788754155543892
41,0.1,recommended_solve,0.001,187,0.0005818837758372361
41,0.1,recommended_solve,0.001,188,0.0003412940940485829
41,0.1,recommended_solve,0.001,189,0.00019528714410631454
41,0.1,recommended_solve,0.001,190,0.00011292638218185391
41,0.1,recommended_solve,0.001,191,6.721333364988698e-05
41,0.1,recommended_solve,0.001,192,4.2429525301150536e-05
41,0.1,recommended_solve,0.001,193,2.509594774727089e-05
41,0.1,recommended_solve,0.001,194,1.4242841190558938e-05
41,0.1,recommended_solve,0.001,195,7.772487802962079e-06
41,0.1,recommended_solve,0.001,196,4.046097931402426e-06
41,0.1,recommended_solve,0.001,197,2.084812080487741e-06
41,0.1,recommended_solve,0.001,198,1.1269064502974725e-06
41,0.1,recommended_solve,0.001,199,6.257942896443342e-07
41,0.15,probe,1e-12,0,1.0
41,0.15,probe,1e-12,1,0.5638584627792138
41,0.15,probe,1e-12,2,0.5595398763658687
41,0.15,probe,1e-12,3,0.5451740818803337
41,0.15,probe,1e-12,4,0.5370277685089168
41,0.15,probe,1e-12,5,0.5353956728301459
41,0.15,probe,1e-12,6,0.5330118457094674
41,0.15,probe,1e-12,7,0.531150351340257
41,0.15,probe,1e-12,8,0.5290814142818655
41,0.15,probe,1e-12,9,0.5264405117932046
41,0.15,probe,1e-12,10,0.5252261889501184
41,0.15,probe,1e-12,11,0.524351346100856
41,0.15,probe,1e-12,12,0.523036079545832
41,0.15,probe,1e-12,13,0.5222944238252943
41,0.15,probe,1e-12,14,0.5216135936279287
41,0.15,probe,1e-12,15,0.5208514363027055
41,0.15,probe,1e-12,16,0.5201300799052556
41,0.15,probe,1e-12,17,0.5196836314732319
41,0.15,probe,1e-12,18,0.5193889635584703
41,0.15,probe,1e-12,19,0.5190233401404644
41,0.15,probe,1e-12,20,0.5188159904590675
41,0.15,probe,1e-12,21,0.5184669701632171
41,0.15,probe,1e-12,22,0.5182308790961057
41,0.15,probe,1e-12,23,0.5181330767923141
41,0.15,probe,1e-12,24,0.5178503362052408
41,0.15,probe,1e-12,25,0.5176047847381257
41,0.15,probe,1e-12,26,0.5175412618736787
41,0.15,probe,1e-12,27,0.5174272337430211
41,0.15,probe,1e-12,28,0.5172356749197308
41,0.15,probe,1e-12,29,0.5170426364331656
41,0.15,probe,1e-12,30,0.5169138404868321
41,0.15,probe,1e-12,31,0.5168958982290651
41,0.15,probe,1e-12,32,0.5167409053893255
41,0.15,probe,1e-12,33,0.5165747249157343
41,0.15,probe,1e-12,34,0.5164491181371316
41,0.15,probe,1e-12,35,0.5163389124125267
41,0.15,probe,1e-12,36,0.5162211189156851
41,0.15,probe,1e-12,37,0.5161427927755061
41,0.15,probe,1e-12,38,0.5160847242575836
41,0.15,probe,1e-12,39,0.5160246986271473
41,0.15,probe,1e-12,40,0.5159308719525288
41,0.15,probe,1e-12,41,0.5158546912995101
41,0.15,probe,1e-12,42,0.5157588137214095
41,0.15,probe,1e-12,43,0.51571258972597
41,0.15,probe,1e-12,44,0.515692186895721
41,0.15,probe,1e-12,45,0.5156260811030852
41,0.15,probe,1e-12,46,0.5155549151037839
41,0.15,probe,1e-12,47,0.5155225972619846
41,0.15,probe,1e-12,48,0.5154817436034523
41,0.15,probe,1e-12,49,0.5154451257293418
41,0.15,probe,1e-12,50,0.5153780553217743
41,0.15,probe,1e-12,51,0.5153043994496229
41,0.15,probe,1e-12,52,0.5152739018790201
41,0.15,probe,1e-12,53,0.5152344857018454
41,0.15,probe,1e-12,54,0.5152082489335333
41,0.15,probe,1e-12,55,0.5151998640048009
41,0.15,probe,1e-12,56,0.5151822948928693
41,0.15,probe,1e-12,57,0.5151139092674287
41,0.15,probe,1e-12,58,0.5150524716986956
41,0.15,probe,1e-12,59,0.5150250071292719
41,0.15,probe,1e-12,60,0.5149923035417363
41,0.15,probe,1e-12,61,0.5149841628113991
41,0.15,probe,1e-12,62,0.5149406330096004
41,0.15,probe,1e-12,63,0.5149202548135708
41,0.15,probe,1e-12,64,0.5149139419783955
41,0.15,probe,1e-12,65,0.5148909273099835
41,0.15,probe,1e-12,66,0.5148661067853453
41,0.15,probe,1e-12,67,0.5148533198009778
41,0.15,probe,1e-12,68,0.5148321872896936
41,0.15,probe,1e-12,69,0.5148084509643289
41,0.15,probe,1e-12,70,0.5147817128684057
41,0.15,probe,1e-12,71,0.5147602301983022
41,0.15,probe,1e-12,72,0.5147245565621978
41,0.15,probe,1e-12,73,0.5147138269994745
41,0.15,probe,1e-12,74,0.5146919618634115
41,0.15,probe,1e-12,75,0.514661667661742
41,0.15,probe,1e-12,76,0.5146509216322146
41,0.15,probe,1e-12,77,0.5146041551196818
41,0.15,probe,1e-12,78,0.5145669577594723
41,0.15,probe,1e-12,79,0.5145351284120434
41,0.15,probe,1e-12,80,0.5145280312928683
41,0.15,probe,1e-12,81,0.5145245361201167
41,0.15,probe,1e-12,82,0.5144941353930912
41,0.15,probe,1e-12,83,0.5144617715566411
41,0.15,probe,1e-12,84,0.5144305540584526
41,0.15,probe,1e-12,85,0.51438939494774
41,0.15,probe,1e-12,86,0.5143685441148138
41,0.15,probe,1e-12,87,0.5143682914616795
41,0.15,probe,1e-12,88,0.5143610020157914
41,0.15,probe,1e-12,89,0.5143609327305523
41,0.15,probe,1e-12,90,0.5143497441306372
41,0.15,probe,1e-12,91,0.5143268502751905
41,0.15,probe,1e-12,92,0.5143141580823335
41,0.15,probe,1e-12,93,0.5143117347636081
41,0.15,probe,1e-12,94,0.5143020639705124
41,0.15,probe,1e-12,95,0.5142809976507007
41,0.15,probe,1e-12,96,0.5142723344735131
41,0.15,probe,1e-12,97,0.5142698431031509
41,0.15,probe,1e-12,98,0.5142656589607782
41,0.15,probe,1e-12,99,0.5142554259309521
41,0.15,probe,1e-12,100,0.5142388870479111
41,0.15,recommended_solve,0.001,0,1.0
41,0.15,recommended_solve,0.001,1,0.41196914782151556
41,0.15,recommended_solve,0.001,2,0.3187319379520731
41,0.15,recommended_solve,0.001,3,0.26816704876091624
41,0.15,recommended_solve,0.001,4,0.24285503080557522
41,0.15,recommended_solve,0.001,5,0.23613075366633463
41,0.15,recommended_solve,0.001,6,0.23458995536867736
41,0.15,recommended_solve,0.001,7,0.23366160513432055
41,0.15,recommended_solve,0.001,8,0.23214554151992942
41,0.15,recommended_solve,0.001,9,0.23023010489373869
41,0.15,recommended_solve,0.001,10,0.22839375841600124
41,0.15,recommended_solve,0.001,11,0.22591631755641925
41,0.15,recommended_solve,0.001,12,0.22376487848883106
41,0.15,recommended_solve,0.001,13,0.2212459836948498
41,0.15,recommended_solve,0.001,14,0.21889131615152765
41,0.15,recommended_solve,0.001,15,0.21673858658369832
41,0.15,recommended_solve,0.001,16,0.2146854975320294
41,0.15,recommended_solve,0.001,17,0.21268307246732912
41,0.15,recommended_solve,0.001,18,0.2101220911157311
41,0.15,recommended_solve,0.001,19,0.20736693318235533
41,0.15,recommended_solve,0.001,20,0.20361600348578845
41,0.15,recommended_solve,0.001,21,0.20094301887987637
41,0.15,recommended_solve,0.001,22,0.19920900206387654
41,0.15,recommended_solve,0.001,23,0.1971946388483767
41,0.15,recommended_solve,0.001,24,0.19498190884238087
41,0.15,recommended_solve,0.001,25,0.1931005571926998
41,0.15,recommended_solve,0.001,26,0.19135752863678426
41,0.15,recommended_solve,0.001,27,0.18925440959902995
41,0.15,recommended_solve,0.001,28,0.1857171568539259
41,0.15,recommended_solve,0.001,29,0.18098621319912164
41,0.15,recommended_solve,0.001,30,0.17652697639362866
41,0.15,recommended_solve,0.001,31,0.173247782718579
41,0.15,recommended_solve,0.001,32,0.17094908587951976
41,0.15,recommended_solve,0.001,33,0.1696658071915888
41,0.15,recommended_solve,0.001,34,0.1687948871683112
41,0.15,recommended_solve,0.001,35,0.16795634624985498
41,0.15,recommended_solve,0.001,36,0.16722441735972116
41,0.15,recommended_solve,0.001,37,0.16657619544099672
41,0.15,recommended_solve,0.001,38,0.1656792101398706
41,0.15,recommended_solve,0.001,39,0.16465198696868005
41,0.15,recommended_solve,0.001,40,0.16371505296711564
41,0.15,recommended_solve,0.001,41,0.16217947070275734
41,0.15,recommended_solve,0.001,42,0.1597984121250657
41,0.15,recommended_solve,0.001,43,0.15628080691187365
41,0.15,recommended_solve,0.001,44,0.14970947983039037
41,0.15,recommended_solve,0.001,45,0.13952960167915754
41,0.15,recommended_solve,0.001,46,0.12499123425986686
41,0.15,recommended_solve,0.001,47,0.11002846636908135
41,0.15,recommended_solve,0.001,48,0.09807283030487288
41,0.15,recommended_solve,0.001,49,0.08853196013037519
41,0.15,recommended_solve,0.001,50,0.07973335119049986
41,0.15,recommended_solve,0.001,51,0.07137630891369617
41,0.15,recommended_solve,0.001,52,0.06398972002552578
41,0.15,recommended_solve,0.001,53,0.05787621552162882
41,0.15,recommended_solve,0.001,54,0.05255853688242134
41,0.15,recommended_solve,0.001,55,0.04859882932282071
41,0.15,recommended_solve,0.001,56,0.04506213159935428
41,0.15,recommended_solve,0.001,57,0.04271286693734436
41,0.15,recommended_solve,0.001,58,0.04144858057273698
41,0.15,recommended_solve,0.001,59,0.040616837590981836
41,0.15,recommended_solve,0.001,60,0.03975196195761158
41,0.15,recommended_solve,0.001,61,0.03891322246436584
41,0.15,recommended_solve,0.001,62,0.03795813802946144
41,0.15,recommended_solve,0.001,63,0.03714684645901531
41,0.15,recommended_solve,0.001,64,0.03651823669950577
41,0.15,recommended_solve,0.001,65,0.035980192121829825
41,0.15,recommended_solve,0.001,66,0.03553001720677737
41,0.15,recommended_solve,0.001,67,0.03517039664412637
41,0.15,recommended_solve,0.001,68,0.034749504560898335
41,0.15,recommended_solve,0.001,69,0.034270505465029015
41,0.15,recommended_solve,0.001,70,0.03383095642483928
41,0.15,recommended_solve,0.001,71,0.033578143025210366
41,0.15,recommended_solve,0.001,72,0.03346102378034893
41,0.15,recommended_solve,0.001,73,0.033384200762408875
41,0.15,recommended_solve,0.001,74,0.033300635136367183
41,0.15,recommended_solve,0.001,75,0.03323424251491302
41,0.15,recommended_solve,0.001,76,0.0331694647550326
41,0.15,recommended_solve,0.001,77,0.03311958469771147
41,0.15,recommended_solve,0.001,78,0.03306891852373145
41,0.15,recommended_solve,0.001,79,0.033023265124674094
41,0.15,recommended_solve,0.001,80,0.03297745162652543
41,0.15,recommended_solve,0.001,81,0.03293493013095031
41,0.15,recommended_solve,0.001,82,0.032878674958042156
41,0.15,recommended_solve,0.001,83,0.03278472245507445
41,0.15,recommended_solve,0.001,84,0.032649185174901424
41,0.15,recommended_solve,0.001,85,0.03241823057160543
41,0.15,recommended_solve,0.001,86,0.03204031723382155
41,0.15,recommended_solve,0.001,87,0.03162985156294778
41,0.15,recommended_solve,0.001,88,0.03128303545854879
41,0.15,recommended_solve,0.001,89,0.030945779081395636
41,0.15,recommended_solve,0.001,90,0.030696116772959733
41,0.15,recommended_solve,0.001,91,0.030445796360869977
41,0.15,recommended_solve,0.001,92,0.030196545843077228
41,0.15,recommended_solve,0.001,93,0.02993332234675167
41,0.15,recommended_solve,0.001,94,0.029628122987975843
41,0.15,recommended_solve,0.001,95,0.029056418145640073
41,0.15,recommended_solve,0.001,96,0.028303942217924205
41,0.15,recommended_solve,0.001,97,0.027702435531084656
41,0.15,recommended_solve,0.001,98,0.027404120877047966
41,0.15,recommended_solve,0.001,99,0.027200373855182314
41,0.15,recommended_solve,0.001,100,0.02705439855825669
41,0.15,recommended_solve,0.001,101,0.026903260033360646
41,0.15,recommended_solve,0.001,102,0.026636145247445696
41,0.15,recommended_solve,0.001,103,0.026191225617709975
41,0.15,recommended_solve,0.001,104,0.025474506094403233
41,0.15,recommended_solve,0.001,105,0.024273126316313988
41,0.15,recommended_solve,0.001,106,0.022531177648777156
41,0.15,recommended_solve,0.001,107,0.0206975704659725
41,0.15,recommended_solve,0.001,108,0.019390768073382855
41,0.15,recommended_solve,0.001,109,0.018705243046429804
41,0.15,recommended_solve,0.001,110,0.018316679301783257
41,0.15,recommended_solve,0.001,111,0.018068628986398556
41,0.15,recommended_solve,0.001,112,0.017947843452782622
41,0.15,recommended_solve,0.001,113,0.017887752537171803
41,0.15,recommended_solve,0.001,114,0.017842118505338397
41,0.15,recommended_solve,0.001,115,0.01776833560658139
