preset,seed,solid_probability,baseline_rho_min,raised_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,support_to_load_patch_components,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,post_solve_fallback_triggered,detector_false_keep,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s,source_dir
cantilever_gpu_medium,47,0.35,1e-12,0.001,1e-03;1e-02,0.001,1e-12;1e-03,2,4.5,100,300,300,1e-06,22266,0.34790625,2836,13553,0.6086858887990658,0,1.1910171792636312e-05,8.188805631321606e-07,0.0687547230543264,0.0286784000054467,18.613243299994792,3862.429696,991.028736,keep,0,1,1,1,1,28,9.571224122893777e-07,0.0209867000012309,4.673973600001773,3862.429696,991.028736,2177.98656,0.0227249999952618,17.735124500002712,41.09473150000122,heldout_gmg_detector_cantilever_s41_71_guarded_true_residual
cantilever_gpu_medium,59,0.3,1e-12,0.001,1e-03;1e-02,0.001,1e-12;1e-03,2,4.5,100,300,300,1e-06,19109,0.298578125,4045,1250,0.0654142027316971,0,0.0088232193112715,6.056555658670493e-06,0.0006864337658402,0.0220296999978018,18.65281590000086,3862.429696,991.028736,keep,0,1,1,1,1,34,7.225182302372595e-07,0.024145999996108,6.196218900004169,3862.429696,991.028736,2177.98656,0.0210642000020016,28.88311750000139,53.79939220000233,heldout_gmg_detector_cantilever_s41_71_guarded_true_residual
cantilever_gpu_medium,71,0.3,1e-12,0.001,1e-03;1e-02,0.001,1e-12;1e-03,2,4.5,100,300,300,1e-06,19265,0.301015625,3911,817,0.0424085128471321,0,0.0004539655778856,5.542588264562892e-07,0.0012209269897462,0.0209239999967394,18.477803400004632,3862.429696,991.028736,keep,0,1,1,1,1,33,7.160476179465302e-07,0.0204722999988007,5.085308399997302,3862.429696,991.028736,2177.98656,0.0209147999994456,18.560447099996964,42.18586999999388,heldout_gmg_detector_cantilever_s41_71_guarded_true_residual
cantilever_gpu_medium,71,0.35,1e-12,0.001,1e-03;1e-02,0.001,1e-12;1e-03,2,4.5,100,300,300,1e-06,22497,0.351515625,2681,14225,0.6323065297595235,0,1.0553734197581216e-05,8.465178734535717e-07,0.0802102703749714,0.0217693000013241,12.75072349999391,3862.429696,991.028736,keep,0,1,1,1,1,27,4.451897598936269e-07,0.0267462999981944,4.7264387000032,3862.429696,991.028736,2177.98656,0.0266332999963196,13.174635099996522,30.72694619998947,heldout_gmg_detector_cantilever_s41_71_guarded_true_residual
